flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h25,h117,1940,1940,31
h25,h81,1571,1571,31
h29,h47,1012,1012,31
h3,h87,2151,2151,31
h32,h121,357,357,31
h32,h141,854,854,31
h11,h129,1702,1702,30
h14,h39,1199,1199,30
h15,h76,1295,1295,30
h17,h61,1385,1385,30
h18,h108,846,846,30
h23,h115,1838,1838,30
h24,h83,1275,1275,30
h26,h4,511,511,30
h27,h93,1132,1132,30
h7,h71,1418,1418,30
h9,h61,1875,1875,30
h11,h52,326,326,29
h12,h105,2167,2167,29
h12,h78,494,494,29
h15,h34,1920,1920,29
h17,h108,1229,1229,29
h17,h139,1225,1225,29
h18,h47,2187,2187,29
h21,h73,168,168,29
h24,h106,743,743,29
h25,h80,321,321,29
h29,h3,1131,1131,29
h6,h116,73,73,29
h8,h68,571,571,29
h8,h8,675,675,29
h9,h142,1297,1297,29
h1,h17,1017,1017,28
h10,h4,1764,1764,28
h11,h103,108,108,28
h11,h28,462,462,28
h13,h25,1135,1135,28
h13,h4,2235,2235,28
h13,h40,547,547,28
h15,h69,720,720,28
h17,h13,2218,2218,28
h18,h121,521,521,28
h19,h103,268,268,28
h19,h63,545,545,28
h21,h112,1378,1378,28
h28,h57,223,223,28
h29,h114,2108,2108,28
h29,h128,753,753,28
h3,h57,272,272,28
h31,h144,1356,1356,28
h8,h97,2223,2223,28
h1,h25,1563,1563,27
h11,h97,996,996,27
h12,h140,1109,1109,27
h12,h142,2043,2043,27
h12,h56,1872,1872,27
h14,h116,317,317,27
h16,h119,787,787,27
h16,h60,2172,2172,27
h18,h133,989,989,27
h19,h67,1938,1938,27
h21,h14,1472,1472,27
h23,h61,2093,2093,27
h25,h134,1653,1653,27
h27,h97,1864,1864,27
h28,h130,2234,2234,27
h28,h131,1215,1215,27
h29,h24,651,651,27
h29,h39,2087,2087,27
h30,h138,626,626,27
h30,h48,160,160,27
h31,h43,1661,1661,27
h4,h113,648,648,27
h5,h5,871,871,27
h7,h61,2253,2253,27
h10,h63,458,458,26
h10,h7,2054,2054,26
h13,h85,263,263,26
h14,h11,1698,1698,26
h15,h29,1781,1781,26
h2,h99,2152,2152,26
h20,h76,1937,1937,26
h21,h133,1452,1452,26
h23,h86,1177,1177,26
h24,h124,2102,2102,26
h25,h37,1807,1807,26
h25,h39,1589,1589,26
h26,h9,1168,1168,26
h27,h126,981,981,26
h27,h4,1983,1983,26
h28,h141,1667,1667,26
h3,h3,1182,1182,26
h3,h39,1974,1974,26
h31,h17,283,283,26
h32,h135,1092,1092,26
h32,h61,1621,1621,26
h8,h124,451,451,26
h8,h134,918,918,26
h9,h25,390,390,26
h1,h33,1955,1955,25
h11,h140,1622,1622,25
h11,h4,1480,1480,25
h11,h5,1750,1750,25
h12,h28,2092,2092,25
h13,h112,1965,1965,25
h16,h50,1899,1899,25
h16,h80,1512,1512,25
h2,h114,1291,1291,25
h2,h144,778,778,25
h2,h38,1384,1384,25
h20,h101,1513,1513,25
h20,h41,604,604,25
h21,h107,1749,1749,25
h25,h114,978,978,25
h26,h101,1125,1125,25
h27,h120,1852,1852,25
h3,h51,1440,1440,25
h3,h51,1757,1757,25
h30,h39,2063,2063,25
h5,h125,1342,1342,25
h6,h140,724,724,25
h1,h37,2065,2065,24
h10,h104,2215,2215,24
h14,h38,790,790,24
h16,h13,440,440,24
h16,h59,1159,1159,24
h17,h105,627,627,24
h17,h133,1508,1508,24
h18,h68,375,375,24
h20,h138,1953,1953,24
h21,h18,2239,2239,24
h21,h63,432,432,24
h22,h128,353,353,24
h23,h28,1531,1531,24
h25,h39,742,742,24
h5,h78,1597,1597,24
h8,h119,2006,2006,24
h9,h122,1870,1870,24
h1,h61,447,447,23
h10,h104,2217,2217,23
h12,h20,2228,2228,23
h13,h41,957,957,23
h13,h47,1554,1554,23
h13,h77,423,423,23
h14,h125,1253,1253,23
h14,h41,520,520,23
h15,h62,1280,1280,23
h16,h86,2137,2137,23
h17,h79,122,122,23
h18,h16,567,567,23
h18,h66,1980,1980,23
h19,h11,2194,2194,23
h21,h120,1978,1978,23
h23,h30,540,540,23
h24,h76,1245,1245,23
h27,h83,2150,2150,23
h29,h117,378,378,23
h32,h80,1286,1286,23
h4,h119,2159,2159,23
h8,h10,453,453,23
h1,h77,1211,1211,22
h12,h119,754,754,22
h13,h44,803,803,22
h15,h38,1161,1161,22
h15,h39,1694,1694,22
h18,h102,650,650,22
h19,h131,1588,1588,22
h19,h18,888,888,22
h2,h94,1487,1487,22
h20,h14,1890,1890,22
h24,h23,325,325,22
h25,h143,1111,1111,22
h26,h71,884,884,22
h28,h91,1561,1561,22
h30,h144,1175,1175,22
h30,h17,1945,1945,22
h5,h110,1062,1062,22
h6,h109,1779,1779,22
h7,h106,1581,1581,22
h7,h59,1882,1882,22
h1,h118,1907,1907,21
h11,h55,1060,1060,21
h12,h110,500,500,21
h12,h123,1925,1925,21
h14,h30,360,360,21
h15,h131,997,997,21
h17,h98,74,74,21
h2,h95,1064,1064,21
h23,h28,487,487,21
h24,h23,2179,2179,21
h28,h128,214,214,21
h28,h45,2190,2190,21
h3,h40,2118,2118,21
h30,h128,2196,2196,21
h30,h46,322,322,21
h31,h55,1935,1935,21
h32,h139,1065,1065,21
h4,h143,1909,1909,21
h4,h30,1643,1643,21
h4,h41,708,708,21
h5,h19,1315,1315,21
h1,h33,1364,1364,20
h12,h133,1397,1397,20
h13,h31,2100,2100,20
h13,h70,1525,1525,20
h16,h63,396,396,20
h17,h116,152,152,20
h2,h17,1326,1326,20
h2,h51,1796,1796,20
h2,h76,624,624,20
h21,h138,1510,1510,20
h24,h86,990,990,20
h25,h143,2004,2004,20
h25,h70,125,125,20
h27,h142,1843,1843,20
h27,h19,1957,1957,20
h3,h69,1736,1736,20
h30,h124,227,227,20
h30,h35,536,536,20
h30,h87,2231,2231,20
h31,h23,605,605,20
h5,h101,2085,2085,20
h7,h144,2249,2249,20
h9,h131,371,371,20
h13,h14,1862,1862,19
h14,h107,472,472,19
h14,h63,380,380,19
h14,h97,1780,1780,19
h17,h32,404,404,19
h17,h68,1931,1931,19
h18,h111,948,948,19
h20,h83,1044,1044,19
h22,h105,495,495,19
h22,h125,1812,1812,19
h23,h9,2064,2064,19
h26,h141,1106,1106,19
h27,h134,924,924,19
h28,h108,1895,1895,19
h28,h33,230,230,19
h28,h46,1829,1829,19
h3,h99,1075,1075,19
h30,h116,712,712,19
h31,h10,1932,1932,19
h31,h52,1004,1004,19
h5,h138,727,727,19
h6,h30,1558,1558,19
h6,h73,1871,1871,19
h6,h8,1304,1304,19
h7,h41,347,347,19
h9,h125,616,616,19
h9,h43,1484,1484,19
h1,h83,1569,1569,18
h10,h12,1202,1202,18
h13,h23,1555,1555,18
h13,h90,1176,1176,18
h16,h6,261,261,18
h16,h7,1714,1714,18
h18,h64,1638,1638,18
h19,h58,920,920,18
h2,h133,1823,1823,18
h2,h97,2080,2080,18
h20,h117,456,456,18
h20,h39,2041,2041,18
h21,h10,606,606,18
h21,h46,1290,1290,18
h22,h124,1095,1095,18
h26,h122,883,883,18
h26,h35,1207,1207,18
h27,h138,750,750,18
h28,h102,1758,1758,18
h32,h102,1379,1379,18
h5,h54,1327,1327,18
h6,h77,2156,2156,18
h7,h78,260,260,18
h10,h142,2164,2164,17
h10,h31,1593,1593,17
h13,h18,1612,1612,17
h16,h48,1036,1036,17
h17,h60,469,469,17
h18,h21,2069,2069,17
h19,h102,1325,1325,17
h2,h104,1998,1998,17
h2,h13,2170,2170,17
h2,h29,1858,1858,17
h22,h5,1201,1201,17
h24,h135,1971,1971,17
h26,h31,387,387,17
h26,h70,132,132,17
h27,h66,1084,1084,17
h28,h54,2016,2016,17
h28,h87,1681,1681,17
h29,h14,2120,2120,17
h31,h26,1789,1789,17
h31,h73,944,944,17
h32,h47,2204,2204,17
h4,h104,2005,2005,17
h4,h31,570,570,17
h5,h30,164,164,17
h5,h37,887,887,17
h6,h65,1194,1194,17
h6,h72,1556,1556,17
h6,h95,1901,1901,17
h7,h97,1515,1515,17
h9,h109,538,538,17
h9,h46,1791,1791,17
h9,h68,2220,2220,17
h1,h23,161,161,16
h12,h1,1639,1639,16
h13,h92,1139,1139,16
h14,h111,1964,1964,16
h15,h129,330,330,16
h15,h59,949,949,16
h16,h13,1259,1259,16
h17,h11,837,837,16
h17,h16,162,162,16
h18,h24,1477,1477,16
h19,h32,393,393,16
h2,h66,343,343,16
h2,h7,1671,1671,16
h21,h116,1944,1944,16
h21,h133,430,430,16
h21,h38,392,392,16
h22,h60,741,741,16
h25,h1,366,366,16
h25,h80,716,716,16
h26,h120,1809,1809,16
h27,h18,2222,2222,16
h27,h27,460,460,16
h28,h127,1910,1910,16
h28,h85,1363,1363,16
h3,h21,770,770,16
h30,h128,114,114,16
h30,h139,2104,2104,16
h30,h58,429,429,16
h31,h58,113,113,16
h32,h15,311,311,16
h5,h1,1272,1272,16
h6,h15,7,7,16
h6,h21,2257,2257,16
h7,h47,915,915,16
h1,h115,1398,1398,15
h1,h144,1630,1630,15
h1,h6,636,636,15
h10,h40,1496,1496,15
h10,h70,1341,1341,15
h11,h57,24,24,15
h12,h116,1742,1742,15
h15,h45,314,314,15
h16,h10,1996,1996,15
h17,h113,951,951,15
h18,h55,732,732,15
h18,h61,2068,2068,15
h19,h21,904,904,15
h2,h130,435,435,15
h20,h52,881,881,15
h21,h134,739,739,15
h22,h43,1863,1863,15
h22,h48,1079,1079,15
h22,h92,2020,2020,15
h23,h22,485,485,15
h23,h7,2062,2062,15
h24,h5,1560,1560,15
h25,h12,808,808,15
h25,h143,158,158,15
h25,h97,608,608,15
h28,h11,1150,1150,15
h28,h136,1755,1755,15
h28,h68,2186,2186,15
h28,h84,2188,2188,15
h29,h59,1707,1707,15
h3,h102,695,695,15
h3,h33,385,385,15
h3,h48,692,692,15
h31,h12,677,677,15
h32,h138,1664,1664,15
h4,h15,526,526,15
h4,h94,2128,2128,15
h4,h98,663,663,15
h7,h15,457,457,15
h7,h20,812,812,15
h8,h28,758,758,15
h9,h12,1585,1585,15
h9,h49,998,998,15
h1,h20,1949,1949,14
h1,h25,136,136,14
h1,h66,2260,2260,14
h11,h3,1952,1952,14
h11,h81,1696,1696,14
h12,h119,1438,1438,14
h12,h23,874,874,14
h12,h60,1387,1387,14
h13,h93,344,344,14
h14,h85,1537,1537,14
h15,h131,80,80,14
h15,h7,713,713,14
h15,h73,802,802,14
h16,h126,1494,1494,14
h18,h1,345,345,14
h19,h19,1675,1675,14
h19,h93,1999,1999,14
h20,h34,738,738,14
h21,h73,445,445,14
h21,h94,1684,1684,14
h25,h29,127,127,14
h25,h39,1911,1911,14
h26,h135,2030,2030,14
h26,h15,335,335,14
h3,h10,993,993,14
h3,h51,1334,1334,14
h3,h77,62,62,14
h30,h43,603,603,14
h30,h55,2123,2123,14
h31,h104,999,999,14
h32,h144,969,969,14
h32,h21,621,621,14
h32,h31,1421,1421,14
h32,h73,1837,1837,14
h5,h105,2166,2166,14
h5,h57,910,910,14
h5,h68,1939,1939,14
h5,h9,509,509,14
h6,h1,1450,1450,14
h6,h10,2185,2185,14
h7,h58,610,610,14
h7,h8,543,543,14
h8,h40,756,756,14
h9,h124,1602,1602,14
h9,h89,488,488,14
h9,h94,1995,1995,14
h1,h124,231,231,13
h10,h24,1166,1166,13
h11,h116,1528,1528,13
h11,h67,1436,1436,13
h12,h144,1411,1411,13
h14,h125,1078,1078,13
h15,h31,1130,1130,13
h16,h55,1921,1921,13
h16,h68,45,45,13
h17,h79,349,349,13
h18,h55,1300,1300,13
h19,h2,1592,1592,13
h2,h55,1059,1059,13
h2,h73,2078,2078,13
h20,h135,763,763,13
h20,h15,2026,2026,13
h20,h92,1009,1009,13
h21,h74,204,204,13
h22,h78,120,120,13
h23,h88,1155,1155,13
h24,h22,1361,1361,13
h24,h82,844,844,13
h25,h103,39,39,13
h25,h142,620,620,13
h25,h82,216,216,13
h25,h98,57,57,13
h26,h117,737,737,13
h27,h29,1037,1037,13
h27,h45,1479,1479,13
h27,h9,523,523,13
h28,h61,2141,2141,13
h29,h1,2017,2017,13
h29,h49,524,524,13
h29,h94,983,983,13
h30,h1,2224,2224,13
h30,h10,1053,1053,13
h30,h23,719,719,13
h30,h99,265,265,13
h31,h132,1306,1306,13
h31,h142,2254,2254,13
h31,h7,388,388,13
h32,h115,644,644,13
h4,h110,1553,1553,13
h4,h90,1346,1346,13
h5,h106,28,28,13
h5,h133,1674,1674,13
h5,h43,444,444,13
h6,h4,1025,1025,13
h6,h86,561,561,13
h6,h92,323,323,13
h7,h102,1019,1019,13
h7,h76,2019,2019,13
h8,h86,880,880,13
h10,h49,569,569,12
h11,h26,913,913,12
h11,h54,1293,1293,12
h11,h87,1968,1968,12
h13,h32,1763,1763,12
h13,h61,2051,2051,12
h14,h134,2024,2024,12
h18,h13,2227,2227,12
h19,h111,1113,1113,12
h19,h22,1330,1330,12
h19,h30,1105,1105,12
h2,h135,1793,1793,12
h20,h82,391,391,12
h21,h105,475,475,12
h21,h32,1070,1070,12
h21,h82,1704,1704,12
h22,h56,410,410,12
h22,h87,129,129,12
h22,h94,2114,2114,12
h23,h35,933,933,12
h24,h28,110,110,12
h26,h120,329,329,12
h26,h127,965,965,12
h26,h26,630,630,12
h26,h44,574,574,12
h26,h6,143,143,12
h26,h76,225,225,12
h29,h18,30,30,12
h29,h19,195,195,12
h29,h30,363,363,12
h3,h20,1369,1369,12
h3,h45,1475,1475,12
h32,h130,1380,1380,12
h32,h17,1147,1147,12
h32,h30,1448,1448,12
h4,h130,723,723,12
h4,h20,208,208,12
h5,h133,2096,2096,12
h6,h69,107,107,12
h7,h6,1706,1706,12
h7,h64,300,300,12
h8,h15,1640,1640,12
h1,h117,2232,2232,11
h1,h75,867,867,11
h10,h26,1112,1112,11
h10,h34,666,666,11
h11,h26,280,280,11
h12,h134,832,832,11
h13,h35,1232,1232,11
h13,h76,865,865,11
h15,h20,254,254,11
h15,h74,1605,1605,11
h16,h37,1693,1693,11
h17,h37,1857,1857,11
h18,h112,2031,2031,11
h18,h128,1233,1233,11
h18,h19,1048,1048,11
h18,h24,814,814,11
h18,h31,1047,1047,11
h18,h54,156,156,11
h19,h130,293,293,11
h19,h144,2236,2236,11
h19,h43,1658,1658,11
h2,h32,1897,1897,11
h2,h76,1500,1500,11
h20,h66,82,82,11
h22,h87,1441,1441,11
h23,h100,1469,1469,11
h23,h103,1682,1682,11
h24,h144,1727,1727,11
h24,h39,991,991,11
h26,h2,1466,1466,11
h26,h67,1396,1396,11
h27,h132,2081,2081,11
h27,h16,781,781,11
h29,h121,2,2,11
h3,h128,922,922,11
h30,h70,95,95,11
h31,h26,1575,1575,11
h31,h68,1490,1490,11
h31,h79,1474,1474,11
h31,h97,1762,1762,11
h32,h32,793,793,11
h32,h5,1303,1303,11
h32,h64,2076,2076,11
h4,h41,779,779,11
h4,h72,182,182,11
h5,h44,2002,2002,11
h6,h15,1051,1051,11
h9,h58,1805,1805,11
h9,h81,277,277,11
h1,h103,2124,2124,10
h10,h136,2229,2229,10
h10,h36,1654,1654,10
h10,h53,725,725,10
h11,h16,2153,2153,10
h12,h141,858,858,10
h12,h79,980,980,10
h13,h58,809,809,10
h14,h129,1238,1238,10
h14,h132,1948,1948,10
h15,h121,76,76,10
h15,h132,562,562,10
h15,h63,2132,2132,10
h16,h88,755,755,10
h17,h83,1226,1226,10
h18,h31,1375,1375,10
h18,h42,150,150,10
h18,h94,2111,2111,10
h20,h131,1252,1252,10
h20,h48,1530,1530,10
h21,h29,1241,1241,10
h21,h91,496,496,10
h22,h59,29,29,10
h23,h16,1061,1061,10
h23,h54,1156,1156,10
h23,h70,1022,1022,10
h24,h100,407,407,10
h24,h143,994,994,10
h24,h29,517,517,10
h24,h69,1651,1651,10
h24,h98,411,411,10
h25,h143,557,557,10
h25,h49,1287,1287,10
h25,h91,529,529,10
h26,h108,1869,1869,10
h26,h122,1133,1133,10
h26,h137,1966,1966,10
h26,h14,2183,2183,10
h27,h31,2029,2029,10
h28,h64,1739,1739,10
h29,h94,1868,1868,10
h3,h29,1898,1898,10
h30,h113,1722,1722,10
h30,h90,1034,1034,10
h31,h126,304,304,10
h31,h27,1524,1524,10
h32,h109,490,490,10
h32,h22,878,878,10
h32,h63,1129,1129,10
h32,h79,1902,1902,10
h4,h100,683,683,10
h4,h5,94,94,10
h4,h79,38,38,10
h4,h81,1005,1005,10
h6,h74,699,699,10
h7,h10,174,174,10
h7,h112,945,945,10
h7,h22,642,642,10
h7,h24,905,905,10
h7,h77,2176,2176,10
h8,h115,1564,1564,10
h8,h59,647,647,10
h9,h22,166,166,10
h9,h63,394,394,10
h9,h70,1988,1988,10
h9,h85,640,640,10
h10,h130,302,302,9
h10,h71,935,935,9
h11,h126,1056,1056,9
h11,h24,1748,1748,9
h12,h118,614,614,9
h12,h25,1278,1278,9
h14,h125,2025,2025,9
h15,h17,59,59,9
h15,h26,1196,1196,9
h17,h32,1641,1641,9
h17,h69,941,941,9
h18,h3,163,163,9
h18,h88,16,16,9
h19,h10,86,86,9
h19,h106,1634,1634,9
h19,h15,1301,1301,9
h19,h39,298,298,9
h2,h121,730,730,9
h2,h45,820,820,9
h2,h48,480,480,9
h21,h3,1192,1192,9
h21,h88,855,855,9
h22,h119,1426,1426,9
h22,h72,1088,1088,9
h23,h138,395,395,9
h23,h140,48,48,9
h24,h35,486,486,9
h25,h80,852,852,9
h25,h85,1308,1308,9
h25,h9,1270,1270,9
h26,h16,1163,1163,9
h27,h70,291,291,9
h27,h96,2238,2238,9
h28,h117,1031,1031,9
h28,h118,1646,1646,9
h28,h127,1954,1954,9
h29,h120,2116,2116,9
h29,h21,964,964,9
h3,h71,33,33,9
h3,h84,1285,1285,9
h30,h122,25,25,9
h30,h20,728,728,9
h30,h32,1718,1718,9
h30,h48,1778,1778,9
h30,h65,577,577,9
h31,h19,1804,1804,9
h31,h4,370,370,9
h31,h87,93,93,9
h4,h103,2147,2147,9
h4,h34,98,98,9
h5,h89,459,459,9
h6,h32,434,434,9
h6,h60,1374,1374,9
h7,h4,2094,2094,9
h8,h113,1732,1732,9
h8,h120,1511,1511,9
h8,h21,309,309,9
h8,h41,2136,2136,9
h8,h44,771,771,9
h8,h55,1414,1414,9
h8,h9,1317,1317,9
h9,h113,417,417,9
h9,h7,266,266,9
h1,h142,442,442,8
h1,h6,740,740,8
h1,h60,361,361,8
h10,h38,292,292,8
h10,h6,828,828,8
h11,h107,409,409,8
h11,h121,602,602,8
h11,h38,1124,1124,8
h12,h4,2070,2070,8
h12,h42,1360,1360,8
h12,h78,848,848,8
h13,h106,927,927,8
h13,h62,1322,1322,8
h15,h109,2255,2255,8
h15,h131,631,631,8
h15,h40,1193,1193,8
h15,h47,52,52,8
h15,h88,1119,1119,8
h17,h132,27,27,8
h17,h54,1208,1208,8
h17,h83,1023,1023,8
h18,h90,232,232,8
h19,h66,1759,1759,8
h2,h22,1580,1580,8
h2,h74,1526,1526,8
h20,h141,1855,1855,8
h20,h58,331,331,8
h21,h143,1239,1239,8
h21,h34,1586,1586,8
h22,h42,1660,1660,8
h22,h76,1052,1052,8
h23,h64,1810,1810,8
h23,h91,1662,1662,8
h24,h42,916,916,8
h24,h72,1465,1465,8
h25,h65,1856,1856,8
h25,h85,1992,1992,8
h25,h87,1982,1982,8
h26,h105,1462,1462,8
h26,h2,1094,1094,8
h26,h44,262,262,8
h28,h100,438,438,8
h28,h66,1927,1927,8
h29,h4,415,415,8
h3,h82,510,510,8
h30,h23,628,628,8
h31,h42,1324,1324,8
h4,h68,1648,1648,8
h5,h56,589,589,8
h5,h97,1522,1522,8
h6,h130,1647,1647,8
h8,h3,919,919,8
h8,h67,96,96,8
h8,h70,1591,1591,8
h8,h79,1172,1172,8
h9,h111,481,481,8
h9,h32,1631,1631,8
h9,h70,2034,2034,8
h1,h126,1171,1171,7
h10,h32,885,885,7
h11,h117,338,338,7
h11,h125,1123,1123,7
h12,h105,1091,1091,7
h13,h102,764,764,7
h13,h112,171,171,7
h13,h112,1836,1836,7
h13,h28,707,707,7
h14,h106,1633,1633,7
h14,h27,1625,1625,7
h14,h67,653,653,7
h14,h74,1822,1822,7
h14,h84,777,777,7
h15,h127,1828,1828,7
h16,h32,159,159,7
h17,h2,1439,1439,7
h19,h77,1900,1900,7
h2,h37,1258,1258,7
h2,h71,1989,1989,7
h20,h57,185,185,7
h21,h84,611,611,7
h24,h30,1775,1775,7
h24,h42,1573,1573,7
h24,h93,1137,1137,7
h26,h17,518,518,7
h26,h70,1677,1677,7
h28,h30,762,762,7
h29,h139,1905,1905,7
h3,h111,1257,1257,7
h3,h135,1657,1657,7
h31,h143,1772,1772,7
h32,h139,37,37,7
h32,h33,704,704,7
h32,h48,1089,1089,7
h32,h60,701,701,7
h32,h66,2046,2046,7
h4,h39,1459,1459,7
h5,h110,1134,1134,7
h5,h118,213,213,7
h5,h132,838,838,7
h5,h43,1721,1721,7
h8,h131,588,588,7
h8,h3,643,643,7
h9,h115,1011,1011,7
h9,h142,402,402,7
h9,h3,149,149,7
h11,h70,1427,1427,6
h12,h131,559,559,6
h13,h124,1223,1223,6
h13,h127,791,791,6
h13,h28,1067,1067,6
h13,h35,531,531,6
h13,h68,977,977,6
h13,h97,341,341,6
h14,h56,1445,1445,6
h17,h36,20,20,6
h2,h72,1883,1883,6
h21,h92,817,817,6
h24,h123,816,816,6
h24,h87,340,340,6
h25,h119,256,256,6
h25,h77,600,600,6
h26,h141,342,342,6
h27,h137,702,702,6
h28,h133,751,751,6
h29,h17,1471,1471,6
h3,h86,1203,1203,6
h30,h122,733,733,6
h31,h17,1055,1055,6
h32,h11,1206,1206,6
h32,h112,1057,1057,6
h32,h134,2161,2161,6
h32,h140,2154,2154,6
h32,h31,1416,1416,6
h4,h108,2208,2208,6
h4,h2,247,247,6
h5,h120,2015,2015,6
h5,h76,412,412,6
h7,h126,2182,2182,6
h8,h144,612,612,6
h9,h131,299,299,6
h9,h84,1860,1860,6
h1,h144,1085,1085,5
h1,h36,316,316,5
h11,h70,984,984,5
h12,h144,823,823,5
h14,h129,1847,1847,5
h15,h95,141,141,5
h16,h50,1819,1819,5
h16,h69,508,508,5
h17,h113,1878,1878,5
h17,h8,609,609,5
h19,h76,328,328,5
h2,h4,1735,1735,5
h2,h54,318,318,5
h21,h65,1344,1344,5
h21,h81,1043,1043,5
h26,h11,5,5,5
h27,h13,2175,2175,5
h27,h90,1114,1114,5
h29,h125,1709,1709,5
h3,h110,191,191,5
h30,h115,437,437,5
h30,h121,629,629,5
h32,h106,818,818,5
h32,h123,849,849,5
h32,h51,607,607,5
h9,h129,864,864,5
h9,h44,2038,2038,5
h9,h80,532,532,5
h9,h92,2090,2090,5
h1,h1,618,618,4
h10,h43,619,619,4
h10,h56,1408,1408,4
h11,h32,398,398,4
h13,h28,1180,1180,4
h13,h53,301,301,4
h13,h69,1412,1412,4
h14,h58,1521,1521,4
h18,h4,1486,1486,4
h28,h109,1015,1015,4
h29,h46,1228,1228,4
h3,h75,546,546,4
h4,h30,1481,1481,4
h4,h85,1851,1851,4
