flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h27,h109,1463,1463,16
h28,h131,1215,1215,16
h29,h76,1052,1052,16
h3,h100,683,683,16
h3,h121,521,521,16
h31,h72,454,454,16
h32,h63,380,380,16
h8,h55,1414,1414,16
h11,h71,935,935,15
h12,h110,500,500,15
h16,h129,330,330,15
h17,h16,162,162,15
h17,h72,1465,1465,15
h19,h23,719,719,15
h19,h84,611,611,15
h2,h23,1149,1149,15
h2,h4,972,972,15
h29,h124,1223,1223,15
h3,h126,1056,1056,15
h31,h58,113,113,15
h5,h110,1062,1062,15
h6,h130,1380,1380,15
h6,h144,612,612,15
h6,h65,1194,1194,15
h9,h125,1078,1078,15
h1,h134,918,918,14
h1,h23,325,325,14
h10,h127,965,965,14
h11,h144,1411,1411,14
h12,h130,866,866,14
h14,h106,927,927,14
h15,h45,1475,1475,14
h16,h38,1384,1384,14
h16,h68,571,571,14
h18,h13,440,440,14
h19,h143,1242,1242,14
h20,h123,678,678,14
h22,h115,1398,1398,14
h25,h82,216,216,14
h27,h48,1089,1089,14
h27,h80,1512,1512,14
h27,h97,834,834,14
h28,h105,1091,1091,14
h29,h133,1001,1001,14
h3,h5,1303,1303,14
h4,h60,1374,1374,14
h5,h28,674,674,14
h6,h102,1379,1379,14
h6,h54,1367,1367,14
h7,h33,1389,1389,14
h7,h58,610,610,14
h8,h102,764,764,14
h8,h114,534,534,14
h1,h39,742,742,13
h1,h91,177,177,13
h10,h63,545,545,13
h10,h90,1176,1176,13
h12,h141,858,858,13
h12,h78,848,848,13
h13,h111,481,481,13
h13,h69,860,860,13
h13,h70,1022,1022,13
h15,h133,1397,1397,13
h15,h33,1364,1364,13
h16,h6,636,636,13
h17,h6,740,740,13
h19,h13,1231,1231,13
h2,h80,1286,1286,13
h20,h80,852,852,13
h21,h122,25,25,13
h26,h30,762,762,13
h27,h132,47,47,13
h27,h137,1433,1433,13
h27,h51,908,908,13
h28,h85,1363,1363,13
h29,h47,1012,1012,13
h29,h89,384,384,13
h3,h121,602,602,13
h6,h111,1257,1257,13
h6,h43,1484,1484,13
h7,h15,457,457,13
h7,h2,1439,1439,13
h9,h102,1325,1325,13
h9,h34,738,738,13
h1,h102,695,695,12
h1,h65,1344,1344,12
h13,h35,531,531,12
h14,h56,1445,1445,12
h15,h59,949,949,12
h17,h113,1236,1236,12
h19,h112,1378,1378,12
h19,h21,904,904,12
h2,h72,1331,1331,12
h21,h82,391,391,12
h22,h24,729,729,12
h22,h49,998,998,12
h25,h70,95,95,12
h25,h99,238,238,12
h26,h89,1230,1230,12
h27,h129,1238,1238,12
h29,h120,1511,1511,12
h3,h139,1065,1065,12
h31,h119,754,754,12
h31,h12,677,677,12
h31,h129,36,36,12
h31,h87,93,93,12
h32,h42,150,150,12
h6,h18,30,30,12
h8,h114,988,988,12
h8,h30,540,540,12
h9,h16,781,781,12
h12,h26,280,280,11
h15,h97,966,966,11
h19,h31,570,570,11
h21,h103,804,804,11
h21,h73,445,445,11
h23,h98,663,663,11
h24,h132,420,420,11
h25,h92,817,817,11
h27,h124,451,451,11
h27,h45,1479,1479,11
h27,h6,261,261,11
h31,h124,227,227,11
h31,h63,396,396,11
h32,h133,751,751,11
h32,h141,342,342,11
h4,h117,378,378,11
h5,h35,536,536,11
h5,h37,887,887,11
h6,h53,725,725,11
h8,h51,498,498,11
h9,h17,271,271,11
h9,h54,156,156,11
h1,h44,771,771,10
h10,h24,1166,1166,10
h10,h83,1023,1023,10
h13,h57,24,24,10
h15,h140,724,724,10
h16,h95,269,269,10
h18,h105,673,673,10
h19,h100,407,407,10
h19,h112,356,356,10
h19,h114,978,978,10
h2,h22,878,878,10
h20,h39,1199,1199,10
h20,h63,394,394,10
h21,h121,1370,1370,10
h22,h86,561,561,10
h23,h68,375,375,10
h23,h88,1155,1155,10
h24,h44,803,803,10
h24,h80,532,532,10
h26,h144,1356,1356,10
h27,h131,559,559,10
h27,h138,750,750,10
h27,h28,1067,1067,10
h27,h40,1247,1247,10
h29,h94,983,983,10
h3,h31,1375,1375,10
h32,h106,818,818,10
h32,h39,1459,1459,10
h4,h142,442,442,10
h4,h7,713,713,10
h5,h128,1233,1233,10
h5,h62,527,527,10
h6,h142,402,402,10
h7,h65,431,431,10
h8,h25,136,136,10
h9,h120,329,329,10
h9,h79,1172,1172,10
h1,h126,1171,1171,9
h1,h23,161,161,9
h10,h70,125,125,9
h11,h62,1322,1322,9
h12,h110,1134,1134,9
h12,h131,997,997,9
h12,h144,823,823,9
h15,h46,322,322,9
h15,h88,1119,1119,9
h16,h79,1474,1474,9
h17,h127,791,791,9
h18,h108,846,846,9
h18,h11,837,837,9
h18,h111,948,948,9
h18,h134,832,832,9
h2,h139,1225,1225,9
h20,h57,185,185,9
h21,h143,1239,1239,9
h26,h101,1125,1125,9
h26,h117,737,737,9
h28,h17,1326,1326,9
h29,h1,366,366,9
h29,h4,415,415,9
h3,h32,793,793,9
h3,h66,82,82,9
h3,h71,775,775,9
h30,h24,905,905,9
h30,h88,16,16,9
h32,h11,1206,1206,9
h32,h118,213,213,9
h32,h144,969,969,9
h4,h135,1092,1092,9
h5,h140,106,106,9
h5,h17,59,59,9
h5,h57,507,507,9
h6,h76,865,865,9
h7,h105,475,475,9
h7,h78,260,260,9
h8,h121,2,2,9
h9,h22,485,485,9
h9,h91,496,496,9
h1,h56,497,497,8
h10,h117,1031,1031,8
h10,h141,744,744,8
h10,h34,666,666,8
h10,h88,1169,1169,8
h10,h9,1168,1168,8
h11,h117,456,456,8
h11,h8,1083,1083,8
h12,h111,1113,1113,8
h12,h44,262,262,8
h12,h56,589,589,8
h12,h79,980,980,8
h13,h32,404,404,8
h13,h58,1521,1521,8
h14,h55,1300,1300,8
h14,h60,361,361,8
h15,h125,616,616,8
h15,h20,254,254,8
h17,h42,1324,1324,8
h18,h95,467,467,8
h19,h109,490,490,8
h19,h112,171,171,8
h19,h125,1123,1123,8
h2,h121,730,730,8
h2,h131,80,80,8
h2,h21,770,770,8
h20,h92,1009,1009,8
h21,h3,643,643,8
h21,h35,1232,1232,8
h23,h138,395,395,8
h23,h44,574,574,8
h24,h84,1285,1285,8
h29,h121,1354,1354,8
h29,h82,510,510,8
h3,h100,438,438,8
h3,h69,107,107,8
h30,h103,268,268,8
h30,h130,435,435,8
h31,h76,328,328,8
h31,h92,323,323,8
h6,h10,1053,1053,8
h6,h133,989,989,8
h6,h15,1051,1051,8
h7,h104,999,999,8
h7,h137,1430,1430,8
h8,h70,1341,1341,8
h9,h15,7,7,8
h9,h25,390,390,8
h1,h140,48,48,7
h10,h32,1070,1070,7
h10,h70,984,984,7
h11,h24,651,651,7
h11,h52,326,326,7
h11,h58,920,920,7
h12,h132,562,562,7
h13,h97,341,341,7
h16,h48,1036,1036,7
h17,h105,627,627,7
h17,h79,122,122,7
h18,h98,74,74,7
h19,h26,1196,1196,7
h19,h47,915,915,7
h20,h52,881,881,7
h21,h2,1466,1466,7
h23,h49,569,569,7
h23,h54,318,318,7
h24,h39,298,298,7
h27,h28,758,758,7
h28,h29,1037,1037,7
h28,h68,977,977,7
h28,h79,38,38,7
h29,h105,1462,1462,7
h3,h34,98,98,7
h30,h129,864,864,7
h30,h2,1219,1219,7
h31,h24,1477,1477,7
h31,h60,701,701,7
h32,h19,1048,1048,7
h32,h33,704,704,7
h4,h1,345,345,7
h4,h78,120,120,7
h5,h20,800,800,7
h5,h5,871,871,7
h5,h99,265,265,7
h6,h13,1259,1259,7
h7,h100,1469,1469,7
h9,h3,149,149,7
h1,h61,447,447,6
h10,h12,808,808,6
h10,h43,619,619,6
h11,h1,1450,1450,6
h11,h119,256,256,6
h11,h15,311,311,6
h11,h38,1124,1124,6
h13,h56,410,410,6
h13,h62,1280,1280,6
h14,h112,945,945,6
h16,h124,231,231,6
h16,h141,463,463,6
h19,h27,460,460,6
h19,h35,486,486,6
h2,h30,1105,1105,6
h22,h40,470,470,6
h25,h108,551,551,6
h25,h15,1301,1301,6
h25,h24,814,814,6
h26,h76,225,225,6
h27,h70,291,291,6
h28,h20,812,812,6
h3,h64,300,300,6
h30,h40,1193,1193,6
h32,h50,1243,1243,6
h32,h69,1412,1412,6
h4,h105,253,253,6
h5,h76,412,412,6
h7,h121,799,799,6
h7,h90,1346,1346,6
h8,h29,127,127,6
h8,h43,603,603,6
h1,h38,392,392,5
h1,h70,830,830,5
h10,h94,492,492,5
h11,h30,360,360,5
h12,h121,76,76,5
h12,h23,874,874,5
h12,h42,1360,1360,5
h13,h131,588,588,5
h13,h53,301,301,5
h17,h122,1133,1133,5
h17,h72,1088,1088,5
h17,h85,640,640,5
h20,h125,1253,1253,5
h20,h57,1021,1021,5
h24,h132,838,838,5
h24,h143,994,994,5
h24,h7,266,266,5
h25,h60,1387,1387,5
h26,h90,1114,1114,5
h3,h25,1135,1135,5
h3,h42,916,916,5
h30,h115,287,287,5
h31,h117,338,338,5
h31,h130,302,302,5
h31,h26,630,630,5
h4,h15,526,526,5
h4,h40,756,756,5
h5,h22,1435,1435,5
h6,h42,1186,1186,5
h7,h87,340,340,5
h8,h43,444,444,5
h8,h73,802,802,5
h8,h76,1245,1245,5
h9,h130,293,293,5
h1,h95,1064,1064,4
h10,h102,1019,1019,4
h10,h19,1315,1315,4
h14,h84,777,777,4
h19,h15,335,335,4
h2,h81,1043,1043,4
h22,h106,28,28,4
h22,h131,299,299,4
h24,h38,292,292,4
h30,h17,518,518,4
h9,h6,143,143,4
h1,h128,214,214,3
h11,h26,913,913,3
h22,h42,1213,1213,3
h25,h31,387,387,3
h10,h66,343,343,2
h29,h20,461,461,2
h13,h6,828,828,1
h20,h36,316,316,1
h32,h29,517,517,1
h9,h116,317,317,1
