flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h10,h70,1341,1341,21
h11,h57,24,24,21
h12,h127,687,687,21
h20,h101,1513,1513,21
h24,h83,1275,1275,21
h26,h71,884,884,21
h27,h19,1957,1957,21
h27,h96,2238,2238,21
h28,h46,1829,1829,21
h3,h51,1334,1334,21
h32,h66,2046,2046,21
h5,h101,2085,2085,21
h7,h112,945,945,21
h7,h77,2176,2176,21
h11,h97,996,996,20
h13,h127,791,791,20
h13,h70,1525,1525,20
h14,h27,1625,1625,20
h18,h1,345,345,20
h21,h46,1290,1290,20
h22,h86,1800,1800,20
h27,h126,981,981,20
h27,h132,2081,2081,20
h28,h133,751,751,20
h29,h94,1868,1868,20
h31,h115,1690,1690,20
h4,h100,683,683,20
h5,h120,2015,2015,20
h11,h17,968,968,19
h12,h23,874,874,19
h17,h113,1236,1236,19
h20,h117,456,456,19
h20,h41,604,604,19
h21,h133,430,430,19
h24,h76,1245,1245,19
h26,h137,1966,1966,19
h27,h40,1247,1247,19
h3,h48,692,692,19
h30,h48,160,160,19
h32,h17,1147,1147,19
h6,h134,1765,1765,19
h6,h77,2156,2156,19
h7,h4,2094,2094,19
h8,h120,1511,1511,19
h11,h126,1056,1056,18
h14,h116,317,317,18
h14,h47,1273,1273,18
h17,h32,1641,1641,18
h2,h100,1997,1997,18
h2,h56,862,862,18
h20,h123,678,678,18
h23,h91,1662,1662,18
h24,h100,407,407,18
h24,h42,1573,1573,18
h25,h143,557,557,18
h25,h39,1911,1911,18
h26,h14,2183,2183,18
h26,h9,1168,1168,18
h3,h87,2151,2151,18
h31,h132,1306,1306,18
h5,h43,1721,1721,18
h5,h5,871,871,18
h6,h72,1556,1556,18
h8,h24,765,765,18
h9,h68,2220,2220,18
h9,h94,1995,1995,18
h1,h124,231,231,17
h11,h26,280,280,17
h11,h70,984,984,17
h12,h133,1397,1397,17
h13,h124,1223,1223,17
h15,h72,454,454,17
h15,h76,1295,1295,17
h16,h71,1610,1610,17
h18,h133,989,989,17
h18,h31,1375,1375,17
h18,h54,156,156,17
h26,h70,1677,1677,17
h28,h84,2188,2188,17
h29,h121,2,2,17
h29,h39,2087,2087,17
h30,h17,1945,1945,17
h32,h144,969,969,17
h6,h46,598,598,17
h8,h44,771,771,17
h9,h72,1331,1331,17
h11,h54,1293,1293,16
h12,h25,1278,1278,16
h12,h42,1360,1360,16
h13,h102,764,764,16
h13,h106,927,927,16
h15,h26,1196,1196,16
h20,h48,1530,1530,16
h20,h97,2012,2012,16
h21,h32,1070,1070,16
h30,h32,1718,1718,16
h31,h10,1932,1932,16
h31,h68,1490,1490,16
h32,h102,1379,1379,16
h32,h5,1303,1303,16
h7,h78,260,260,16
h9,h80,532,532,16
h11,h103,108,108,15
h11,h26,913,913,15
h11,h67,1436,1436,15
h11,h68,633,633,15
h14,h58,1521,1521,15
h16,h10,1996,1996,15
h16,h46,124,124,15
h18,h57,615,615,15
h2,h94,1487,1487,15
h23,h7,2062,2062,15
h26,h2,1466,1466,15
h27,h109,1463,1463,15
h27,h40,1081,1081,15
h27,h45,1479,1479,15
h28,h141,1667,1667,15
h3,h21,770,770,15
h30,h1,2224,2224,15
h6,h11,2003,2003,15
h7,h42,1213,1213,15
h8,h113,1732,1732,15
h8,h56,1913,1913,15
h12,h138,2195,2195,14
h17,h60,469,469,14
h17,h83,1226,1226,14
h20,h83,1044,1044,14
h20,h92,1009,1009,14
h21,h120,1978,1978,14
h21,h38,392,392,14
h24,h35,486,486,14
h24,h42,916,916,14
h26,h6,143,143,14
h28,h118,1646,1646,14
h30,h121,1354,1354,14
h32,h115,644,644,14
h32,h138,1664,1664,14
h7,h15,457,457,14
h8,h58,664,664,14
h9,h85,640,640,14
h12,h60,1387,1387,13
h13,h40,547,547,13
h13,h58,809,809,13
h13,h93,344,344,13
h13,h95,516,516,13
h14,h125,2025,2025,13
h16,h116,1473,1473,13
h17,h113,1878,1878,13
h17,h16,162,162,13
h18,h55,1300,1300,13
h2,h29,1858,1858,13
h22,h119,1426,1426,13
h23,h140,48,48,13
h26,h16,1163,1163,13
h26,h67,1396,1396,13
h27,h4,1983,1983,13
h28,h100,438,438,13
h28,h89,1230,1230,13
h29,h23,1174,1174,13
h29,h59,1707,1707,13
h3,h28,674,674,13
h3,h43,853,853,13
h3,h45,1475,1475,13
h3,h84,1285,1285,13
h32,h135,1092,1092,13
h32,h64,2076,2076,13
h4,h141,463,463,13
h7,h61,2253,2253,13
h8,h115,1564,1564,13
h8,h131,588,588,13
h8,h70,1591,1591,13
h9,h109,538,538,13
h1,h126,1171,1171,12
h1,h142,442,442,12
h10,h136,2229,2229,12
h12,h119,1438,1438,12
h12,h40,470,470,12
h13,h112,171,171,12
h13,h35,1232,1232,12
h13,h47,1554,1554,12
h15,h102,1128,1128,12
h15,h31,1130,1130,12
h17,h139,1225,1225,12
h18,h42,150,150,12
h19,h106,1634,1634,12
h19,h66,1759,1759,12
h2,h17,1326,1326,12
h2,h54,318,318,12
h2,h55,1059,1059,12
h2,h95,1064,1064,12
h20,h39,2041,2041,12
h20,h52,881,881,12
h20,h57,1021,1021,12
h21,h130,866,866,12
h21,h65,1344,1344,12
h23,h61,2093,2093,12
h25,h12,808,808,12
h25,h85,1308,1308,12
h27,h137,702,702,12
h27,h138,750,750,12
h27,h83,2150,2150,12
h27,h93,1132,1132,12
h28,h66,1927,1927,12
h29,h117,378,378,12
h3,h39,1974,1974,12
h30,h70,95,95,12
h31,h79,1474,1474,12
h4,h91,449,449,12
h5,h97,1522,1522,12
h6,h60,1374,1374,12
h7,h22,642,642,12
h8,h3,919,919,12
h10,h40,1496,1496,11
h11,h13,649,649,11
h12,h110,500,500,11
h12,h144,823,823,11
h13,h44,803,803,11
h13,h68,977,977,11
h13,h90,1176,1176,11
h14,h129,1238,1238,11
h15,h20,254,254,11
h16,h88,755,755,11
h17,h113,951,951,11
h17,h116,152,152,11
h17,h68,1931,1931,11
h18,h108,846,846,11
h18,h21,2069,2069,11
h19,h103,268,268,11
h19,h11,2194,2194,11
h19,h39,298,298,11
h2,h24,1946,1946,11
h2,h32,1897,1897,11
h2,h7,1671,1671,11
h2,h75,641,641,11
h2,h95,467,467,11
h2,h97,2080,2080,11
h21,h112,1378,1378,11
h21,h134,739,739,11
h21,h81,1043,1043,11
h21,h92,817,817,11
h23,h22,485,485,11
h23,h28,1531,1531,11
h24,h13,1231,1231,11
h24,h143,994,994,11
h24,h30,1775,1775,11
h25,h113,1792,1792,11
h25,h119,256,256,11
h25,h39,742,742,11
h26,h120,329,329,11
h26,h35,1207,1207,11
h28,h102,1758,1758,11
h28,h127,1954,1954,11
h29,h128,2083,2083,11
h3,h10,993,993,11
h3,h69,1736,1736,11
h3,h82,510,510,11
h3,h99,1075,1075,11
h30,h122,25,25,11
h30,h55,2123,2123,11
h31,h26,1789,1789,11
h32,h106,818,818,11
h4,h113,648,648,11
h4,h39,1459,1459,11
h5,h37,887,887,11
h5,h76,412,412,11
h6,h65,1194,1194,11
h6,h69,107,107,11
h7,h14,1773,1773,11
h8,h40,756,756,11
h8,h55,1414,1414,11
h8,h97,2223,2223,11
h9,h124,1951,1951,11
h1,h105,673,673,10
h1,h118,1907,1907,10
h1,h144,1630,1630,10
h1,h36,316,316,10
h11,h116,1528,1528,10
h11,h125,1123,1123,10
h12,h56,1872,1872,10
h12,h78,494,494,10
h14,h106,1633,1633,10
h14,h97,834,834,10
h15,h131,80,80,10
h15,h132,562,562,10
h15,h39,1694,1694,10
h15,h63,2132,2132,10
h16,h86,2137,2137,10
h17,h32,404,404,10
h18,h111,948,948,10
h18,h71,775,775,10
h18,h88,16,16,10
h18,h94,2111,2111,10
h19,h18,888,888,10
h19,h43,1658,1658,10
h2,h141,1595,1595,10
h2,h73,2078,2078,10
h2,h99,2152,2152,10
h21,h107,1749,1749,10
h21,h128,1018,1018,10
h21,h143,1239,1239,10
h21,h74,204,204,10
h21,h82,1704,1704,10
h21,h91,496,496,10
h22,h76,1052,1052,10
h22,h87,1441,1441,10
h23,h9,2064,2064,10
h24,h144,1727,1727,10
h24,h32,2010,2010,10
h24,h48,1888,1888,10
h25,h114,978,978,10
h25,h51,908,908,10
h25,h77,600,600,10
h26,h122,883,883,10
h26,h17,518,518,10
h28,h11,1150,1150,10
h28,h117,1031,1031,10
h28,h68,2186,2186,10
h29,h120,2116,2116,10
h29,h4,415,415,10
h29,h49,524,524,10
h30,h138,626,626,10
h30,h43,603,603,10
h30,h65,577,577,10
h31,h97,1762,1762,10
h32,h134,2161,2161,10
h32,h51,607,607,10
h5,h19,1315,1315,10
h5,h43,444,444,10
h6,h10,2185,2185,10
h6,h128,1743,1743,10
h6,h130,1647,1647,10
h6,h32,434,434,10
h6,h42,1186,1186,10
h6,h73,1871,1871,10
h6,h74,699,699,10
h7,h20,812,812,10
h7,h70,830,830,10
h8,h124,451,451,10
h8,h79,1172,1172,10
h9,h125,616,616,10
h1,h115,1398,1398,9
h1,h33,1364,1364,9
h1,h6,636,636,9
h1,h60,361,361,9
h10,h130,302,302,9
h10,h32,885,885,9
h10,h34,666,666,9
h10,h36,1654,1654,9
h10,h53,725,725,9
h10,h72,1086,1086,9
h11,h38,1124,1124,9
h11,h70,1427,1427,9
h13,h31,2100,2100,9
h13,h53,301,301,9
h14,h39,1199,1199,9
h15,h121,76,76,9
h15,h129,330,330,9
h15,h47,52,52,9
h17,h69,941,941,9
h18,h31,1047,1047,9
h18,h90,232,232,9
h19,h15,1301,1301,9
h19,h30,1105,1105,9
h19,h58,920,920,9
h2,h13,2170,2170,9
h2,h45,820,820,9
h2,h72,1883,1883,9
h21,h10,606,606,9
h21,h73,445,445,9
h22,h65,1409,1409,9
h22,h72,1088,1088,9
h23,h137,1430,1430,9
h24,h39,991,991,9
h24,h72,1465,1465,9
h24,h87,340,340,9
h25,h9,1270,1270,9
h26,h31,387,387,9
h26,h44,574,574,9
h27,h120,1852,1852,9
h27,h16,781,781,9
h27,h70,291,291,9
h27,h90,1114,1114,9
h28,h54,2016,2016,9
h28,h64,1739,1739,9
h29,h133,1001,1001,9
h29,h24,651,651,9
h29,h94,983,983,9
h3,h128,922,922,9
h30,h124,227,227,9
h30,h48,1778,1778,9
h30,h83,102,102,9
h30,h99,265,265,9
h31,h104,999,999,9
h31,h126,304,304,9
h31,h19,1804,1804,9
h31,h58,113,113,9
h4,h119,2159,2159,9
h4,h2,1219,1219,9
h4,h34,98,98,9
h5,h106,28,28,9
h5,h132,838,838,9
h5,h20,800,800,9
h7,h64,300,300,9
h8,h134,918,918,9
h8,h41,2136,2136,9
h9,h115,1011,1011,9
h9,h131,299,299,9
h9,h32,1631,1631,9
h9,h63,394,394,9
h1,h23,161,161,8
h1,h40,2059,2059,8
h1,h77,1211,1211,8
h10,h24,1166,1166,8
h10,h68,2261,2261,8
h11,h95,269,269,8
h12,h105,1091,1091,8
h13,h112,1836,1836,8
h13,h25,1135,1135,8
h13,h69,1412,1412,8
h14,h125,1253,1253,8
h14,h85,1537,1537,8
h14,h97,1780,1780,8
h14,h99,1594,1594,8
h15,h17,1842,1842,8
h15,h59,949,949,8
h15,h73,802,802,8
h15,h74,1605,1605,8
h16,h13,1259,1259,8
h16,h60,2172,2172,8
h16,h86,2203,2203,8
h17,h105,627,627,8
h17,h61,1385,1385,8
h17,h79,122,122,8
h17,h83,1023,1023,8
h17,h95,1529,1529,8
h18,h24,1477,1477,8
h18,h24,814,814,8
h19,h102,1325,1325,8
h19,h111,1113,1113,8
h2,h130,435,435,8
h2,h51,1796,1796,8
h20,h135,763,763,8
h20,h66,82,82,8
h21,h105,475,475,8
h22,h78,120,120,8
h23,h30,540,540,8
h23,h5,2037,2037,8
h24,h123,816,816,8
h24,h141,744,744,8
h24,h23,2179,2179,8
h25,h103,39,39,8
h25,h29,127,127,8
h25,h70,125,125,8
h25,h82,216,216,8
h25,h85,1992,1992,8
h25,h91,529,529,8
h25,h99,238,238,8
h26,h105,1462,1462,8
h26,h108,1869,1869,8
h26,h135,2030,2030,8
h27,h18,2222,2222,8
h27,h29,1037,1037,8
h28,h127,433,433,8
h29,h132,420,420,8
h29,h18,30,30,8
h3,h33,385,385,8
h3,h51,1757,1757,8
h30,h10,1053,1053,8
h30,h35,536,536,8
h30,h79,1443,1443,8
h31,h118,1699,1699,8
h31,h142,2254,2254,8
h31,h43,1661,1661,8
h32,h121,357,357,8
h4,h110,1553,1553,8
h4,h41,779,779,8
h4,h98,663,663,8
h5,h105,2166,2166,8
h5,h110,1062,1062,8
h5,h57,910,910,8
h5,h89,459,459,8
h6,h15,1051,1051,8
h6,h92,323,323,8
h7,h102,1019,1019,8
h8,h28,758,758,8
h8,h3,643,643,8
h9,h111,481,481,8
h9,h122,1870,1870,8
h9,h142,402,402,8
h9,h17,1546,1546,8
h1,h103,2124,2124,7
h1,h91,177,177,7
h10,h142,2164,2164,7
h10,h38,292,292,7
h10,h71,935,935,7
h11,h117,338,338,7
h11,h16,2153,2153,7
h11,h81,1696,1696,7
h12,h134,832,832,7
h12,h144,1411,1411,7
h12,h28,2092,2092,7
h13,h35,531,531,7
h13,h61,2051,2051,7
h14,h107,472,472,7
h14,h125,1078,1078,7
h14,h132,1948,1948,7
h14,h24,729,729,7
h14,h56,1445,1445,7
h14,h84,777,777,7
h16,h6,261,261,7
h16,h80,1512,1512,7
h17,h108,424,424,7
h17,h2,1439,1439,7
h18,h19,1048,1048,7
h18,h68,375,375,7
h19,h144,2236,2236,7
h19,h67,1938,1938,7
h19,h76,328,328,7
h2,h125,1994,1994,7
h2,h135,1793,1793,7
h2,h71,1989,1989,7
h2,h74,1701,1701,7
h20,h58,331,331,7
h21,h70,1425,1425,7
h21,h94,1684,1684,7
h22,h59,29,29,7
h24,h108,551,551,7
h24,h124,2102,2102,7
h24,h23,325,325,7
h24,h69,1651,1651,7
h25,h142,620,620,7
h25,h80,852,852,7
h27,h142,1843,1843,7
h27,h31,2029,2029,7
h28,h130,2234,2234,7
h29,h55,414,414,7
h30,h103,179,179,7
h30,h22,1435,1435,7
h30,h23,719,719,7
h31,h42,1324,1324,7
h32,h139,1065,1065,7
h32,h30,1448,1448,7
h32,h32,793,793,7
h32,h33,704,704,7
h32,h48,1089,1089,7
h4,h103,2147,2147,7
h4,h104,2005,2005,7
h4,h20,208,208,7
h4,h79,38,38,7
h6,h54,1367,1367,7
h7,h106,1581,1581,7
h7,h17,271,271,7
h7,h24,905,905,7
h7,h47,915,915,7
h8,h144,612,612,7
h8,h15,1640,1640,7
h8,h67,96,96,7
h8,h68,571,571,7
h8,h86,880,880,7
h9,h25,390,390,7
h9,h3,149,149,7
h9,h43,1484,1484,7
h9,h58,1805,1805,7
h9,h61,1875,1875,7
h9,h7,266,266,7
h9,h70,1988,1988,7
h10,h49,569,569,6
h12,h131,559,559,6
h12,h141,858,858,6
h13,h14,1862,1862,6
h13,h28,1067,1067,6
h13,h97,341,341,6
h14,h30,360,360,6
h15,h127,1828,1828,6
h15,h34,1920,1920,6
h15,h40,1193,1193,6
h16,h7,1714,1714,6
h17,h13,2218,2218,6
h17,h89,384,384,6
h17,h98,74,74,6
h2,h121,730,730,6
h2,h76,624,624,6
h20,h76,1937,1937,6
h21,h116,1944,1944,6
h21,h88,855,855,6
h22,h125,1812,1812,6
h22,h5,1201,1201,6
h23,h103,1682,1682,6
h23,h64,1810,1810,6
h24,h22,1361,1361,6
h25,h87,1982,1982,6
h26,h117,737,737,6
h26,h4,511,511,6
h28,h108,1895,1895,6
h28,h131,1215,1215,6
h28,h61,2141,2141,6
h28,h87,1681,1681,6
h29,h4,972,972,6
h30,h20,728,728,6
h31,h144,1356,1356,6
h32,h15,311,311,6
h32,h22,878,878,6
h32,h47,2204,2204,6
h32,h60,701,701,6
h4,h90,1346,1346,6
h5,h110,1134,1134,6
h5,h118,213,213,6
h9,h133,1854,1854,6
h9,h87,2119,2119,6
h1,h83,1569,1569,5
h10,h56,1408,1408,5
h10,h90,426,426,5
h12,h2,676,676,5
h15,h131,997,997,5
h15,h7,713,713,5
h16,h68,45,45,5
h17,h31,2042,2042,5
h2,h94,492,492,5
h20,h34,738,738,5
h22,h101,1146,1146,5
h23,h70,1022,1022,5
h25,h97,608,608,5
h26,h141,342,342,5
h26,h26,630,630,5
h26,h76,225,225,5
h29,h114,2108,2108,5
h3,h102,695,695,5
h3,h115,1565,1565,5
h30,h87,2231,2231,5
h31,h73,944,944,5
h31,h87,93,93,5
h32,h109,490,490,5
h32,h139,37,37,5
h4,h72,182,182,5
h4,h85,1851,1851,5
h6,h140,724,724,5
h7,h6,1492,1492,5
h1,h115,287,287,4
h1,h6,740,740,4
h10,h43,619,619,4
h12,h78,848,848,4
h15,h17,59,59,4
h16,h32,159,159,4
h16,h50,1819,1819,4
h16,h63,396,396,4
h17,h6,42,42,4
h23,h138,395,395,4
h24,h28,110,110,4
h29,h21,964,964,4
h3,h3,1182,1182,4
h5,h30,164,164,4
h6,h109,1779,1779,4
h7,h114,2082,2082,4
h7,h97,1515,1515,4
h17,h36,20,20,3
h2,h116,2011,2011,3
h21,h29,1241,1241,3
h23,h110,1568,1568,3
h23,h88,1155,1155,3
h24,h86,990,990,3
h25,h49,1287,1287,3
h28,h128,214,214,3
h30,h46,322,322,3
h4,h15,526,526,3
h6,h8,1304,1304,3
h10,h104,2215,2215,2
h16,h55,1921,1921,2
h2,h104,1998,1998,2
h22,h43,1863,1863,2
h28,h90,1827,1827,2
h4,h94,2128,2128,2
h11,h140,1622,1622,1
h15,h95,141,141,1
h24,h86,1850,1850,1
h26,h141,1106,1106,1
h6,h15,7,7,1
h6,h51,2000,2000,1
